sample_size,rep,observed_correlation,p_value,significant,null_corr_threshold,null_corr_variance
4000,70,0.02584096627789856,0.1056,False,0.04424287868163376,0.00025087844477912147
4000,71,-0.01018466047070072,0.5104,False,0.043815278894140136,0.00024239187804940947
4000,72,0.0012077442629732395,0.9302,False,0.0441686579191671,0.00024754358068750245
4000,73,-0.002715050365885055,0.8674,False,0.044495227836648825,0.00025264183226513605
4000,74,0.011017644057035791,0.4928,False,0.04296605607115978,0.0002503333661587892
4000,75,0.007707399376419665,0.6308,False,0.045284321716217484,0.00025034871962077
4000,76,0.014153491283024771,0.3632,False,0.042460226704987655,0.0002414158687073502
4000,77,0.0023647414106126156,0.8728,False,0.04358882632646811,0.00024283990239270893
4000,78,0.02225431065211821,0.1618,False,0.044917218717066526,0.0002493940589419246
4000,79,0.016345866852323462,0.3028,False,0.04359126720857619,0.000245503077262091
4000,80,0.0060721740777382105,0.7182,False,0.042828007936438504,0.00024394196665381354
4000,81,0.007594994911900342,0.6222,False,0.0435010324065026,0.0002508809592881892
4000,82,0.006101456133156577,0.722,False,0.04452236726370013,0.0002566089328355913
4000,83,0.020814160066633863,0.1944,False,0.04415538182624128,0.0002514253063676386
4000,84,0.006947634215828798,0.652,False,0.04397586483156258,0.00024954379036425383
4000,85,0.014902543862537797,0.3524,False,0.0454239352204736,0.00025810998647184217
4000,86,0.015924391959367103,0.3114,False,0.04349852019647382,0.00024648232106908925
4000,87,0.022281028657500854,0.16,False,0.046225516505643494,0.00025326868149831336
4000,88,0.009845550789442083,0.5352,False,0.04402361656383026,0.0002493662110003498
4000,89,0.024227104562972224,0.1156,False,0.044041293565889345,0.00024484803271649714
4000,90,-0.015038050830012764,0.335,False,0.042786042410687425,0.00024891225661869147
4000,91,0.016652072295988394,0.2836,False,0.04463937143792449,0.0002522594609850964
4000,92,0.013523666005353173,0.4036,False,0.044912300155611894,0.00025292226832998723
4000,93,0.007459303940983358,0.6438,False,0.04502581248261778,0.00025116710496223964
4000,94,0.0027387433034309883,0.8518,False,0.04375441308216078,0.000245382386078773
4000,95,0.015428075340745164,0.3352,False,0.043533176302336204,0.0002512581500869587
4000,96,-0.007311216598262687,0.6438,False,0.04402154826537198,0.0002538404668057789
4000,97,0.009331165321703902,0.5642,False,0.043410950218879404,0.0002481482045630625
4000,98,0.012794667752217626,0.416,False,0.045115141274098394,0.0002513457454724399
4000,99,0.0019239760081110498,0.9214,False,0.04450006316044852,0.00025446539497487317
2000,0,0.03332975388244482,0.1398,False,0.06205437674385222,0.0004925093841611583
2000,1,-0.002492294545777435,0.9196,False,0.06129341720810115,0.0004959332125185831
2000,2,0.022444353268769607,0.3196,False,0.0630720016611941,0.0004980807573411461
2000,3,-0.0011251789013468376,0.9632,False,0.06087721011065488,0.0004993862019524121
2000,4,0.0006849901993552118,0.9798,False,0.062078668130131,0.0005172162597895346
2000,5,0.0014734792681175457,0.9458,False,0.06373534867327756,0.0005026801332643742
2000,6,0.03395912389237933,0.1246,False,0.06327175920576114,0.0004955041121391642
2000,7,0.017915830313058784,0.4314,False,0.06113509455547645,0.0004999027000528739
2000,8,0.004337743618898631,0.847,False,0.06329321382057534,0.0004961088805125478
2000,9,0.016548774215953164,0.462,False,0.06244951304123926,0.0005149441654399772
2000,10,-0.01058678260518491,0.6468,False,0.06381029382441772,0.000510529286310633
2000,11,0.01655154642015257,0.4496,False,0.06174412653362843,0.0004942326060430575
2000,12,0.009934733171778672,0.6538,False,0.06166789366196921,0.0004897447772042752
2000,13,-0.0018183642939765112,0.9504,False,0.06125171879440785,0.0004919887786391543
2000,14,0.013645081629892988,0.5564,False,0.06208733702042364,0.0005059231699545355
2000,15,-0.018086952661142682,0.4034,False,0.061337970737664345,0.0004869347318399018
2000,16,0.02241637646353083,0.3308,False,0.06348348617101766,0.0005096112988430587
2000,17,-0.022529433029512817,0.3198,False,0.06097700981993092,0.000500275486863024
2000,18,-0.0049513744619662705,0.8238,False,0.06220573729927258,0.0005058953346376748
2000,19,0.016782039530956548,0.4392,False,0.06365826421712566,0.0004963794519646551
2000,20,0.00982353474676062,0.6718,False,0.06261511109066445,0.0005011861123073366
2000,21,-0.00044912059527071386,0.9924,False,0.06382482735714307,0.0004985556449231757
